NU_ANO_CENSO,CO_ENTIDADE,NO_ENTIDADE,CO_ORGAO_REGIONAL,TP_SITUACAO_FUNCIONAMENTO,DT_ANO_LETIVO_INICIO,DT_ANO_LETIVO_TERMINO,CO_REGIAO,CO_MESORREGIAO,NO_MESORREGIAO,CO_MICRORREGIAO,CO_UF,CO_MUNICIPIO,NO_MUNICIPIO,CO_DISTRITO,TP_DEPENDENCIA,TP_LOCALIZACAO,TP_LOCALIZACAO_DIFERENCIADA,IN_VINCULO_SECRETARIA_EDUCACAO,TP_REGULAMENTACAO,TP_RESPONSAVEL_REGULAMENTACAO,IN_LABORATORIO_INFORMATICA,IN_COMPUTADOR,IN_EQUIP_COPIADORA,IN_EQUIP_IMPRESSORA,IN_EQUIP_IMPRESSORA_MULT,IN_EQUIP_SCANNER,IN_EQUIP_NENHUM,IN_EQUIP_DVD,QT_EQUIP_DVD,IN_EQUIP_SOM,QT_EQUIP_SOM,IN_EQUIP_TV,QT_EQUIP_TV,IN_EQUIP_LOUSA_DIGITAL,QT_EQUIP_LOUSA_DIGITAL,IN_EQUIP_MULTIMIDIA,QT_EQUIP_MULTIMIDIA,IN_DESKTOP_ALUNO,QT_DESKTOP_ALUNO,IN_COMP_PORTATIL_ALUNO,QT_COMP_PORTATIL_ALUNO,IN_TABLET_ALUNO,QT_TABLET_ALUNO,IN_INTERNET,IN_INTERNET_ALUNOS,IN_INTERNET_ADMINISTRATIVO,IN_INTERNET_APRENDIZAGEM,IN_INTERNET_COMUNIDADE,IN_ACESSO_INTERNET_COMPUTADOR,IN_ACES_INTERNET_DISP_PESSOAIS,TP_REDE_LOCAL,IN_BANDA_LARGA,IN_REDES_SOCIAIS
2020,25073850,EMEF RAIMUNDO ASFORA,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Não,1,0,0,1,1,1,3,Sim,2,Não,0,Sim,1,1,1,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo e Wireless,1,0
2020,25073877,EMEF RIVANILDO SANDRO ARCOVERDE,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,1,0,0,1,3,1,6,Sim,1,Não,0,Sim,1,1,1,0,0,1,12,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,0
2020,25073885,EMEF SANTO AFONSO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Sim,Sim,0,0,0,1,1,1,2,Sim,1,Não,0,Sim,1,1,12,1,1,1,5,Sim,Sim,Não,Sim,Não,Sim,Não,A cabo e Wireless,1,0
2020,25073907,EMEF SEVERINO D DO NASCIMENTO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Rural,0,1,Sim,Municipal,Não,Sim,Não,Sim,1,0,0,1,1,1,1,Sim,1,Não,0,Não,0,1,2,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não há rede local,,1
2020,25073923,EMEF SEVERINO JOSE DE SOUSA,3,2,,,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400915,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25073958,EMEF PROF JOSE DE ALMEIDA JUNIOR,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Não,Não,1,0,0,1,1,1,2,Sim,2,Não,0,Sim,1,1,16,0,0,0,0,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,1
2020,25073982,EMEF ALICE GAUDENCIO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Sim,Sim,0,0,0,1,2,1,6,Sim,2,Não,0,Sim,1,1,1,0,0,1,10,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,1
2020,25074024,EMEF ALMEIDA BARRETO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,1,0,0,1,1,1,3,Sim,2,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo e Wireless,1,0
2020,25074032,EMEF ALMIRA DE OLIVEIRA,3,2,,,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25074059,EMEF ANA AZEVEDO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Não,Sim,1,0,0,1,1,1,4,Sim,2,Não,0,Sim,1,1,20,1,4,1,25,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,0
2020,25074075,EMEF ANESIO LEAO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Sim,Não,1,0,0,1,1,1,2,Sim,1,Não,0,Sim,1,1,1,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo e Wireless,1,0
2020,25074091,EMEF ANIS TIMANI,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Sim,Sim,1,0,0,1,3,1,3,Sim,2,Não,0,Sim,1,1,2,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo e Wireless,1,0
2020,25074113,EMEF ANISIO TEIXEIRA,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Não,Sim,1,0,0,0,0,0,0,Sim,1,Não,0,Não,0,1,6,1,1,1,4,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,1
2020,25074148,EMEF APOLONIA AMORIM,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,1,0,0,1,2,1,3,Sim,1,Não,0,Sim,1,1,1,0,0,1,10,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,0
2020,25074164,EMEF AROLDO CRUZ FILHO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Não,Sim,1,0,0,1,1,1,5,Sim,1,Não,0,Sim,1,1,19,0,0,1,19,Sim,Sim,Sim,Sim,Não,Sim,Sim,A cabo e Wireless,1,1
2020,25074172,EMEF CENTENARIO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,1,0,0,1,2,1,2,Sim,1,Não,0,Sim,1,1,1,1,1,1,14,Sim,Sim,Sim,Sim,Não,Sim,Não,Wireless,1,1
2020,25074199,EMEF CICERO VIRGINIO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,0,0,0,0,0,1,1,Não,0,Não,0,Sim,1,1,1,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo e Wireless,1,1
2020,25074229,EMEF CRISTINA PROCOPIO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Não,Sim,1,0,0,0,0,1,1,Sim,1,Não,0,Não,0,1,10,0,0,1,10,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,1
2020,25074245,EMEF DEP PETRONIO FIGUEREDO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Não,1,0,0,1,1,1,2,Sim,1,Não,0,Sim,1,1,1,0,0,1,7,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,1
2020,25074288,EMEF DR SEVERINO CRUZ,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Não,1,0,0,1,2,1,2,Sim,3,Não,0,Sim,1,0,0,0,0,1,11,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,1
2020,25074296,EMEF EPITACIO PESSOA,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Não,Sim,1,0,0,1,2,1,2,Sim,1,Não,0,Sim,1,1,7,0,0,0,0,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,1
2020,25074326,EMEF FELIX ARAUJO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400915,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Não,1,0,0,1,1,1,3,Sim,1,Não,0,Sim,1,1,2,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo e Wireless,1,1
2020,25074369,EMEF GRACITA MELO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,0,0,0,0,0,1,1,Sim,1,Não,0,Sim,1,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo e Wireless,1,1
2020,25074377,EMEF GUSTAVO ADOLFO CANDIDO ALVES,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Sim,Sim,1,0,0,1,2,1,1,Sim,2,Não,0,Sim,1,1,18,1,3,1,20,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,0
2020,25074393,EMEF HELENO HENRIQUES,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Não,Não,1,0,0,1,1,0,0,Sim,2,Não,0,Sim,1,1,9,0,0,1,6,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,0
2020,25074407,EMEF HENRIQUE G BARBOSA,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Não,Sim,1,0,0,1,2,1,2,Sim,2,Sim,1,Não,0,1,5,1,1,1,15,Sim,Sim,Sim,Sim,Não,Sim,Sim,A cabo e Wireless,1,1
2020,25074431,EMEF JEREMIAS SERGIO DE ALMEIDA,3,3,,,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25074482,EMEF JOSE VIRGINIO DE LIMA,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,1,0,0,0,0,1,1,Sim,2,Não,0,Não,0,1,1,1,1,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo e Wireless,1,1
2020,25074512,EMEF JOSELITA BRASILEIRO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Não,Não,1,0,0,1,1,1,1,Sim,2,Não,0,Sim,1,1,12,1,3,1,10,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,1
2020,25074547,EMEF LILIOSA BARRETO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,0,0,0,1,1,1,1,Sim,1,Não,0,Sim,1,0,0,0,0,1,20,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,1
2020,25074563,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL LINDOLFO MONTENEGRO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Não,Sim,1,0,0,1,1,1,2,Sim,1,Não,0,Sim,1,1,7,0,0,1,10,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,1
2020,25074571,EMEF LIONS PRATA,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400915,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Não,Não,1,0,0,1,1,1,1,Sim,1,Não,0,Sim,1,1,1,0,0,0,0,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,1
2020,25074580,EMEF LUIS GOMES DA SILVA,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Não,Sim,1,0,0,1,1,1,1,Sim,2,Não,0,Sim,1,1,12,0,0,0,0,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,1
2020,25074610,EMEF MANOEL SABINO DE FARIAS,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Rural,0,1,Sim,Municipal,Não,Sim,Não,Não,1,0,0,1,2,1,1,Sim,2,Não,0,Não,0,1,5,0,0,0,0,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,0
2020,25074636,EMEF MARECHAL CANDIDO RONDON,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,0,0,0,1,2,1,2,Sim,1,Não,0,Não,0,1,2,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo e Wireless,1,1
2020,25074644,EMEF MARIA CANDIDA DE OLIVEIRA,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,1,0,0,1,1,1,2,Sim,1,Não,0,Sim,1,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo e Wireless,1,1
2020,25074695,EMEF MARIA MINERVINA FIGUEIREDO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,0,0,0,1,1,1,2,Sim,1,Não,0,Sim,1,1,8,0,0,0,0,Sim,Sim,Sim,Não,Não,Sim,Não,A cabo e Wireless,1,1
2020,25074717,EMEF MARIINHA BORBOREMA,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Não,Sim,0,0,0,1,2,1,1,Sim,3,Não,0,Sim,1,0,0,0,0,1,10,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,1
2020,25074733,EMEF MELO LEITAO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Sim,Sim,0,0,0,1,1,1,2,Sim,1,Não,0,Sim,1,1,10,0,0,1,10,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,1
2020,25074741,EMEF MONSENHOR SALES,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Não,Sim,1,0,0,1,2,1,2,Não,0,Não,0,Sim,1,1,1,1,5,1,10,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,0
2020,25074776,EMEF PADRE CORNELIO BOER,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Não,Sim,1,0,0,1,2,1,5,Sim,2,Não,0,Sim,1,1,10,0,0,0,0,Sim,Sim,Sim,Não,Não,Sim,Não,A cabo e Wireless,1,0
2020,25074792,EMEF PE EMIDIO VIANA CORREIA,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Sim,Sim,1,0,0,1,1,1,1,Sim,2,Não,0,Não,0,1,7,1,3,1,7,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,1
2020,25074806,EMEF POETA ALVARO G PINHEIRO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Não,1,1,0,0,0,0,0,Não,0,Não,0,Não,0,1,2,0,0,1,5,Sim,Não,Sim,Não,Não,Não,Não,A cabo e Wireless,1,1
2020,25074814,EMEF PRESIDENTE KENNEDY,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Não,Sim,0,0,0,1,1,1,1,Sim,1,Não,0,Sim,1,1,1,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo e Wireless,1,1
2020,25074865,EMEF PROF CAPIBA,3,3,,,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25074903,EMEF PROFESSORA NELY DE LIMA E MELO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,1,0,0,1,1,1,2,Sim,3,Não,0,Sim,1,1,1,1,2,1,16,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,1
2020,25074920,EMEF PROF SELMA AGRA VILARIM,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Sim,Sim,1,0,0,0,0,0,0,Sim,1,Não,0,Sim,1,0,0,0,0,1,19,Sim,Sim,Sim,Sim,Não,Não,Sim,A cabo e Wireless,1,1
2020,25074938,EMEF PROFA LUZIA DANTAS,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,1,1,0,0,0,1,1,Sim,1,Não,0,Sim,1,1,2,0,0,1,10,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,1
2020,25074962,EMEF SANDRA CAVALCANTI,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,0,0,0,1,2,1,2,Sim,2,Não,0,Sim,1,0,0,1,1,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo e Wireless,1,1
2020,25075020,EMEF STELLITA CRUZ,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Não,1,0,0,0,0,1,2,Sim,2,Não,0,Sim,1,1,2,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo e Wireless,1,1
2020,25075047,EMEF SANTO ANTONIO 2,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,0,0,0,1,1,0,0,Sim,1,Não,0,Não,0,1,3,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo e Wireless,1,1
2020,25075071,EMEF TIRADENTES,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Não,1,0,0,1,1,1,2,Sim,2,Não,0,Sim,1,1,1,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo e Wireless,1,1
2020,25075080,INSTITUTO ANA NERY,3,1,1/27/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Privada,Urbana,0,,Sim,Estadual,Não,Sim,Sim,Sim,0,0,0,1,1,1,2,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não há rede local,0,0
2020,25075110,INSTITUTO DE ALFABETIZACAO CAMILO DE LELLIS,3,1,2/3/2020,12/23/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Privada,Urbana,0,,Sim,Estadual,Não,Sim,Sim,Sim,1,0,0,1,1,1,1,Sim,3,Não,0,Não,0,1,2,1,2,0,0,Sim,Sim,Não,Não,Não,Sim,Sim,Wireless,1,0
2020,25075136,INST CASTELINHO INFANTIL,3,1,1/27/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Privada,Urbana,0,,Sim,Estadual,Não,Sim,Sim,Sim,1,0,0,1,3,1,3,Sim,3,Não,0,Sim,1,1,2,1,1,1,2,Sim,Sim,Sim,Sim,Não,Sim,Não,Wireless,1,1
2020,25075179,IPEN- INST DE PEDAGOGIA NATURAL LTDA,3,1,1/27/2020,12/29/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Privada,Urbana,0,,Sim,Municipal,Sim,Sim,Sim,Sim,1,1,0,1,1,1,10,Sim,5,Não,0,Sim,2,1,7,1,2,1,6,Sim,Não,Não,Sim,Não,Não,Não,Wireless,1,1
2020,25075209,INST EDUC JOAO PAULO II,3,1,2/3/2020,12/21/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Privada,Urbana,0,,Sim,Estadual,Não,Sim,Não,Sim,0,0,0,1,1,0,0,Sim,1,Não,0,Não,0,1,1,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não há rede local,1,1
2020,25075225,MARIELZA DA SILVA - ME,3,1,2/3/2020,12/15/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Privada,Urbana,0,,Sim,Estadual,Não,Sim,Sim,Sim,0,1,0,0,0,0,0,Não,0,Não,0,Não,0,1,2,1,1,1,1,Sim,Sim,Sim,Não,Não,Sim,Sim,A cabo e Wireless,1,9
2020,25075233,INST EDUC NEPOMUCENO,3,1,1/27/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Privada,Urbana,0,,Sim,Estadual,Não,Sim,Não,Sim,1,0,0,0,0,1,2,Não,0,Não,0,Não,0,1,1,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo,1,0
2020,25075284,INST LINS VASCONCELOS,3,1,1/27/2020,12/30/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Privada,Urbana,0,,Sim,Estadual,Não,Sim,Sim,Sim,1,0,0,1,1,1,1,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Sim,Sim,Sim,Não,Não,Não,Sim,A cabo e Wireless,1,0
2020,25075314,INSTITUTO MODERNO SANTA MONICA,3,1,1/22/2020,12/23/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Privada,Urbana,0,,Sim,Estadual,Não,Sim,Não,Sim,0,1,0,1,4,1,2,Sim,5,Não,0,Sim,2,0,0,0,0,0,0,Sim,Não,Sim,Sim,Não,Não,Não,Wireless,1,1
2020,25075403,COLEGIO SANTA ANA LTDA,3,1,1/20/2020,12/23/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Privada,Urbana,0,,Sim,Municipal,Não,Sim,Sim,Sim,1,1,0,0,0,1,2,Sim,1,Não,0,Sim,11,1,3,1,1,1,20,Sim,Não,Sim,Sim,Não,Não,Não,A cabo e Wireless,1,1
2020,25075462,EMEF DEZENOVE DE MARCO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,1,0,0,1,1,1,1,Não,0,Não,0,Sim,1,0,0,1,2,1,9,Sim,Não,Sim,Sim,Não,Não,Não,A cabo e Wireless,1,1
2020,25075500,INST GENTE CRESCENDO,3,1,2/4/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Privada,Urbana,0,,Sim,Estadual,Não,Sim,Sim,Sim,0,0,0,1,1,1,1,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo,1,0
2020,25075551,INST SANTO ANTONIO,3,1,1/27/2020,12/30/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Privada,Urbana,0,,Sim,Estadual,Não,Sim,Sim,Sim,1,0,0,1,2,1,2,Sim,4,Não,0,Sim,2,0,0,0,0,0,0,Sim,Não,Sim,Sim,Não,Não,Não,Wireless,1,1
2020,25075586,ESCOLA CRIANCA A CAMINHO DO SABER,3,2,,,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Privada,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25075594,INST CRIANCA ESPERANCA,3,1,1/27/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Privada,Urbana,0,,Sim,Estadual,Não,Sim,Sim,Sim,1,0,0,1,3,1,2,Sim,3,Não,0,Sim,1,0,0,0,0,1,1,Sim,Não,Sim,Sim,Não,Não,Não,Wireless,1,1
2020,25075888,CRECHE MAE JANOCA,3,1,2/10/2020,12/30/2020,2,2503,Agreste Paraibano,25017,25,2502151,Boa Vista,250215105,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,1,0,0,1,2,1,2,Sim,3,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo e Wireless,1,0
2020,25075896,ESCOLA MUNICIPAL CICERO ANDRE DE OLIVEIRA,3,1,2/10/2020,12/30/2020,2,2503,Agreste Paraibano,25017,25,2502151,Boa Vista,250215105,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,0,0,0,0,0,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não informado,1,0
